"Sample","MLocID","StationDes","Project1","Date","Habitat","Activity_Type","lat","long","total.richness","Coleoptera.rich","Diptera.rich","Ephemeroptera.rich","Plecoptera.rich","Trichoptera.rich","Baetidae.rich","Chironomidae.rich","Hydropsychidae.rich","pct_Coleoptera","pct_Diptera","pct_Ephemeroptera","pct_Plecoptera","pct_Trichoptera","EPT.rich","pct_EPT","multivoltine.rich","semivoltine.rich","univoltine.rich","pct_multivoltine","pct_semivoltine","pct_univoltine","CF.rich","CG.rich","MH.rich","OM.rich","PA.rich","PH.rich","PR.rich","SC.rich","SH.rich","UN.rich","NA.rich","pct_CF","pct_CG","pct_MH","pct_OM","pct_PA","pct_PH","pct_PR","pct_SC","pct_SH","pct_UN","pct_NA","pct_Dom.5","pct_Dom.3","pct_Dom.1","Shannon_diversity","Simpson_diversity","Evenness","Non.Insect_richness","pct_Non.Insect","MTI","tot.abund.RIV","tot.abund","tot.abund.y","O","E","OoverE","Onull","Enull","OoverE.null","BC","BC.null","outlier.05","outlier.01","oe.cond","BSTI","org_id","MLocID.y","Eco2","Eco3","ELEV_m","precip_mm","temp_Cx10","W_E","HUC8_Name","HUC12_Name","Wade_Boat","Result_Status","low.count","methods.ok","OE.outlier","month","index.period","Use.303d","reason.no.303"
"10743-ORDEQ:20041015:R:SR","10743-ORDEQ","Chewaucan River at Paisley","Statewide Biomonitoring","2004-10-15","Benthic Kick - Targeted Riffle","Sample-Routine",42.69611896,-120.5450365,27,4,4,6,2,6,1,3,2,14.7388059701493,3.35820895522388,20.7089552238806,1.67910447761194,54.1044776119403,14,76.4925373134328,5,5,15,6.90298507462687,15.4850746268657,76.6791044776119,2,13,NA,3,1,NA,1,7,NA,NA,NA,18.4701492537313,35.8208955223881,0,0.932835820895522,0.186567164179104,0,1.11940298507463,43.4701492537313,0,0,0,66.7910447761194,54.4776119402985,29.6641791044776,2.39717428940692,0.851505299507275,0.72733402375983,4,5.22388059701492,3.32911392405063,300,536,536,NA,NA,NA,5,7.56,0.66,NA,NA,NA,NA,"Moderately disturbed",17.0422098429278,"OREGONDEQ","10743-ORDEQ","COLD DESERTS","80",1327.7088,330,160,"e","Lake Abert","Upper Chewaucan Marsh","wadeable","Final","NO","Yes",NA,10,"Yes",NA,"  NA   "
"10751-ORDEQ:19920521:R:SR","10751-ORDEQ","Thomas Creek at Hwy 140","Statewide Biomonitoring","1992-05-21","Benthic Kick - Targeted Riffle","Sample-Routine",42.19318707,-120.3900968,11,0,2,3,0,1,0,2,0,0,10.5769230769231,63.4615384615385,0,0.961538461538462,4,64.4230769230769,2,1,7,10.5769230769231,1.92307692307692,85.5769230769231,NA,5,NA,1,NA,NA,2,2,NA,NA,1,0,81.7307692307692,0,0.961538461538462,0,0,9.61538461538462,4.80769230769231,0,0.961538461538462,1.92307692307692,89.4230769230769,77.8846153846154,49.0384615384615,1.61948449214922,0.700160241304553,0.67537749063547,5,25,3.75714285714286,103,104,104,3,10.5209890536784,0.29,3,14.1017964071856,0.212738853503185,0.653291889915195,0.754201680672269,0,0,"Most disturbed",64.7485478254689,"OREGONDEQ","10751-ORDEQ","WC","9",1442.6184,381,153,"e","Goose Lake","Middle Thomas Creek","wadeable","Rejected","YES","No","No",5,"No","No","lowcount methods    index"
"10751-ORDEQ:19940527:R:SR","10751-ORDEQ","Thomas Creek at Hwy 140","Statewide Biomonitoring","1994-05-27","Benthic Kick - Targeted Riffle","Sample-Routine",42.19318707,-120.3900968,21,7,4,5,0,1,2,3,0,9,10,74.3333333333333,0,0.333333333333333,6,74.6666666666667,5,6,10,17,5,78,1,11,NA,2,NA,NA,5,2,NA,NA,NA,1,62,0,0.666666666666667,0,0,9.33333333333333,26.6666666666667,0,0.333333333333333,0,80.6666666666667,72,43.3333333333333,1.91934825035171,0.74773212827597,0.630426705538398,2,4.33333333333333,4.13661202185792,299,300,300,8,10.5209890536784,0.76,6,14.1017964071856,0.425477707006369,0.339486384030786,0.540065534703604,0,0,"Most disturbed",33.5138370963327,"OREGONDEQ","10751-ORDEQ","WC","9",1442.6184,381,153,"e","Goose Lake","Middle Thomas Creek","wadeable","Rejected","NO","No","No",5,"No","No"," methods    index"
"10751-ORDEQ:19950526:R:SR","10751-ORDEQ","Thomas Creek at Hwy 140","Statewide Biomonitoring","1995-05-26","Benthic Kick - Targeted Riffle","Sample-Routine",42.19318707,-120.3900968,23,5,3,7,0,1,4,2,1,7.57575757575758,16.6666666666667,51.5151515151515,0,0.505050505050505,8,52.020202020202,6,5,10,22.7272727272727,5.55555555555556,65.6565656565657,2,11,1,NA,1,NA,3,4,NA,NA,1,6.06060606060606,72.7272727272727,0.505050505050505,0,0.505050505050505,0,2.02020202020202,11.6161616161616,0,1.01010101010101,5.55555555555556,67.1717171717172,53.5353535353535,35.3535353535354,2.34869111515381,0.835068721366097,0.749065682603346,6,23.2323232323232,3.8525641025641,195,198,198,7,10.5209890536784,0.67,6,14.1017964071856,0.425477707006369,0.404549565372176,0.571045576407507,0,0,"Most disturbed",23.5294762913905,"OREGONDEQ","10751-ORDEQ","WC","9",1442.6184,381,153,"e","Goose Lake","Middle Thomas Creek","wadeable","Rejected","NO","No","No",5,"No","No"," methods    index"
"10751-ORDEQ:19960523:R:SR","10751-ORDEQ","Thomas Creek at Hwy 140","Statewide Biomonitoring","1996-05-23","Benthic Kick - Targeted Riffle","Sample-Routine",42.19318707,-120.3900968,19,2,4,6,1,3,2,2,1,1.69491525423729,6.10169491525424,81.6949152542373,0.338983050847458,1.01694915254237,10,83.0508474576271,5,1,12,31.5254237288136,0.338983050847458,61.0169491525424,2,8,NA,NA,1,NA,3,3,NA,1,1,4.06779661016949,63.0508474576271,0,0,0.338983050847458,0,1.35593220338983,23.3898305084746,0,0.677966101694915,7.11864406779661,82.0338983050847,67.4576271186441,24.0677966101695,2.08309585566865,0.831574806793466,0.707467830173327,3,9.15254237288136,3.51020408163265,293,295,295,8,10.5209890536784,0.76,6,14.1017964071856,0.425477707006369,0.353067835175912,0.551385165326184,0,0,"Most disturbed",0,"OREGONDEQ","10751-ORDEQ","WC","9",1442.6184,381,153,"e","Goose Lake","Middle Thomas Creek","wadeable","Rejected","NO","No","No",5,"No","No"," methods    index"
"10751-ORDEQ:19960912:R:SR","10751-ORDEQ","Thomas Creek at Hwy 140","Statewide Biomonitoring","1996-09-12","Benthic Kick - Targeted Riffle","Sample-Routine",42.19318707,-120.3900968,20,3,7,5,1,1,3,3,1,35.506241331484,6.38002773925104,45.9084604715673,0.832177531206657,5.68654646324549,7,52.4271844660194,6,2,10,11.0957004160888,0.277392510402219,85.7142857142857,2,11,1,NA,NA,NA,4,1,NA,NA,1,6.51872399445215,53.6754507628294,0.13869625520111,0,0,0,2.9126213592233,35.2288488210818,0,0.277392510402219,1.24826629680999,87.1012482662968,80.5825242718447,39.6671289875173,1.66078491998024,0.709357185551715,0.554383625880547,3,5.68654646324549,4.58465608465608,300,721,721,8,10.5209890536784,0.76,5,14.1017964071856,0.354564755838641,0.382616981385571,0.613793103448276,0,0,"Most disturbed",35.0792251784167,"OREGONDEQ","10751-ORDEQ","WC","9",1442.6184,381,153,"e","Goose Lake","Middle Thomas Creek","wadeable","Rejected","NO","No","No",9,"Yes","No"," methods    "
"10751-ORDEQ:19970522:R:SR","10751-ORDEQ","Thomas Creek at Hwy 140","Statewide Biomonitoring","1997-05-22","Benthic Kick - Targeted Riffle","Sample-Routine",42.19318707,-120.3900968,26,3,6,7,3,3,3,4,1,42.3963133640553,12.9032258064516,31.7972350230415,4.83870967741935,1.38248847926267,13,38.0184331797235,8,2,14,25.1152073732719,12.2119815668203,60.36866359447,2,11,NA,2,1,NA,4,2,2,NA,2,0.921658986175115,38.7096774193548,0,2.53456221198157,1.61290322580645,0,6.68202764976959,45.1612903225806,2.07373271889401,0,2.30414746543779,70.9677419354839,56.4516129032258,30.184331797235,2.37683320966475,0.85429011835361,0.72951589430438,3,6.45161290322581,4.30188679245283,300,434,434,10,10.5209890536784,0.95,8,14.1017964071856,0.567303609341826,0.275419665064343,0.43809265781631,0,0,"Least disturbed",26.6294177919783,"OREGONDEQ","10751-ORDEQ","WC","9",1442.6184,381,153,"e","Goose Lake","Middle Thomas Creek","wadeable","Rejected","NO","No","No",5,"No","No"," methods    index"
"10751-ORDEQ:19970918:R:SR","10751-ORDEQ","Thomas Creek at Hwy 140","Statewide Biomonitoring","1997-09-18","Benthic Kick - Targeted Riffle","Sample-Routine",42.19318707,-120.3900968,19,4,9,2,1,0,1,4,0,29.3628808864266,14.6814404432133,6.37119113573407,0.831024930747922,0,3,7.20221606648199,6,3,9,15.5124653739612,1.10803324099723,75.0692520775623,1,11,1,NA,NA,NA,3,1,1,1,NA,1.38504155124654,67.3130193905817,0.277008310249307,0,0,0,1.38504155124654,28.2548476454294,0.831024930747922,0.554016620498615,0,85.3185595567867,76.4542936288089,39.8891966759003,1.8058561069594,0.745617283950617,0.613310759617315,3,48.7534626038781,4.63265306122449,300,361,361,7,10.5209890536784,0.67,5,14.1017964071856,0.354564755838641,0.411286819139453,0.617554858934169,0,0,"Most disturbed",38.1570611044812,"OREGONDEQ","10751-ORDEQ","WC","9",1442.6184,381,153,"e","Goose Lake","Middle Thomas Creek","wadeable","Rejected","NO","No","No",9,"Yes","No"," methods    "
"10856-ORDEQ:20040318:R:SR","10856-ORDEQ","Johnson Creek at SE 122nd Avenue (Portland)","Water Quality Response Monitoring","2004-03-18","Benthic Kick - Targeted Riffle","Sample-Routine",45.47374354,-122.5357501,16,1,5,3,0,1,1,5,1,0.258397932816538,14.9870801033592,13.1782945736434,0,1.29198966408269,4,14.4702842377261,6,3,6,27.390180878553,43.1524547803618,27.390180878553,1,7,NA,1,NA,NA,1,5,1,NA,NA,1.29198966408269,49.0956072351421,0,2.0671834625323,0,0,1.29198966408269,45.9948320413437,0.258397932816538,0,0,90.1808785529716,77.7777777777778,42.6356589147287,1.71950575525896,0.738660819699781,0.620180606473035,5,68.2170542635659,4.58823529411765,300,387,387,5,15.7790759772474,0.32,5,17.0789473684211,0.292758089368259,0.573837676586803,0.609058402860548,1,1,"Most disturbed",35.5656442673568,"OREGONDEQ","10856-ORDEQ","MWCF","3",68.2752,1295,172,"w","Lower Willamette","Lower Johnson Creek","wadeable","Rejected","NO","No","Yes",3,"No","No"," methods outlier   index"
"10856-ORDEQ:20210720::T:SR","10856-ORDEQ","Johnson Creek at SE 122nd Avenue (Portland)","ODEQVolMonWQProgram","2021-07-20","Benthic Kick - Transect","Sample-Routine",45.47374354,-122.5357501,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175746924428822,21.0896309314587,30.2284710017575,0,7.38137082601054,NA,37.609841827768,NA,NA,NA,24.9560632688928,13.884007029877,33.2161687170475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.20562390158172,48.3304042179262,0,2.28471001757469,0,0,1.40597539543058,14.4112478031634,0.175746924428822,1.5817223198594,24.6045694200351,77.6801405975395,60.1054481546573,24.2530755711775,NA,NA,NA,NA,39.0158172231986,1.91213389121339,300,569,569,8,20.8537406956765,0.38,8,17.0789473684211,0.468412942989214,0.560725889445809,0.487932843651626,1,0,"Most disturbed",24.5575115508299,"JCWC_AW(NOSTORETID)","10856-ORDEQ","MWCF","3",68.2752,1295,172,"w","Lower Willamette","Lower Johnson Creek","wadeable","Final","NO","Yes","No",7,"Yes","No","   habitat  "
"10856-ORDEQ:20220720:N/A:T:SR","10856-ORDEQ","Johnson Creek at SE 122nd Avenue (Portland)","ODEQVolMonWQProgram","2022-07-20","Benthic Kick - Transect","Sample-Routine",45.47374354,-122.5357501,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182149362477231,17.8506375227687,17.8506375227687,0.182149362477231,15.3005464480874,NA,33.3333333333333,NA,NA,NA,26.9581056466302,31.6939890710383,25.8652094717668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3934426229508,18.0327868852459,0,1.09289617486339,0.364298724954463,0,0.182149362477231,32.9690346083789,0,17.4863387978142,13.4790528233151,79.5992714025501,59.5628415300546,31.511839708561,NA,NA,NA,NA,47.3588342440801,3.34536082474227,300,549,549,7,20.8537406956765,0.34,6,17.0789473684211,0.351309707241911,0.612879597675565,0.591790193842645,1,0,"Most disturbed",37.3195284263509,"JCWC_AW(NOSTORETID)","10856-ORDEQ","MWCF","3",68.2752,1295,172,"w","Lower Willamette","Lower Johnson Creek","wadeable","Final","NO","Yes","No",7,"Yes","No","   habitat  "
"10863-ORDEQ:20220725:N/A:T:SR",NA,"Clear Creek at Springwater Ferry Road (Carver)","ODEQVolMonWQProgram","2022-07-25","Benthic Kick - Transect","Sample-Routine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94627383015598,11.265164644714,39.1681109185442,2.07972270363951,16.2911611785095,NA,57.5389948006932,NA,NA,NA,18.370883882149,12.6516464471404,51.6464471403813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0779896013865,11.4384748700173,0,0.519930675909879,3.11958405545927,0,1.90641247833622,43.1542461005199,0.866551126516464,7.10571923743501,16.8110918544194,54.0727902946274,40.9012131715771,21.8370883882149,NA,NA,NA,NA,27.5563258232236,2.91899441340782,NA,577,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"JCWC_AW(NOSTORETID)","10863-ORDEQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Final",NA,"Yes",NA,7,"Yes","No","NA  NA habitat NA "
"10869-ORDEQ:20170510:R:SR","10869-ORDEQ","Tickle Creek at Deep Creek Road Bridge","Water Quality Response Monitoring","2017-05-10","Benthic Kick - Targeted Riffle","Sample-Routine",45.403417,-122.360083,11,1,2,1,1,1,0,1,0,1.77304964539007,45.2127659574468,13.2978723404255,1.95035460992908,1.06382978723404,3,16.3120567375887,3,0,7,45.2127659574468,NA,53.7234042553192,NA,3,NA,1,1,NA,NA,NA,NA,6,NA,0,34.0425531914894,0,1.06382978723404,1.59574468085106,0,0,0,0,63.2978723404255,0,92.1985815602837,88.4751773049645,41.6666666666667,1.36086342227862,0.672456206747405,0.567524127394637,4,35.6382978723404,5,204,564,564,2,15.9172657386717,0.13,2,17.0789473684211,0.117103235747304,0.838751340134501,0.831724137931035,1,1,"Most disturbed",63.769936464135,"OREGONDEQ","10869-ORDEQ","MWCF","3",110.3376,NA,NA,NA,"Clackamas","Tickle Creek-Deep Creek","wadeable","Rejected","NO","No","Yes",5,"No","No"," methods outlier   index"
"10869-ORDEQ:20170629:R:SR","10869-ORDEQ","Tickle Creek at Deep Creek Road Bridge","Water Quality Response Monitoring","2017-06-29","Benthic Kick - Targeted Riffle","Sample-Routine",45.403417,-122.360083,36,4,15,4,1,3,3,11,0,4.14414414414414,67.5675675675676,17.6576576576577,0.540540540540541,1.26126126126126,8,19.4594594594595,14,6,7,63.2432432432432,3.42342342342342,27.5675675675676,2,13,NA,4,NA,NA,4,3,2,NA,8,21.4414414414414,43.963963963964,0,9.72972972972973,0,0,7.56756756756757,3.42342342342342,9.00900900900901,0,4.86486486486486,70.990990990991,55.4954954954955,20.7207207207207,2.35218718590224,0.853462040934824,0.656390332044858,7,7.74774774774775,4.48533333333333,300,555,555,14,21.2792871815257,0.66,12,17.0789473684211,0.702619414483821,0.364999370849548,0.342986425339367,1,1,"Most disturbed",24.4601866448894,"OREGONDEQ","10869-ORDEQ","MWCF","3",110.3376,NA,NA,NA,"Clackamas","Tickle Creek-Deep Creek","wadeable","Final","NO","Yes","Yes",6,"Yes","No","  outlier   "
"11003-ORDEQ:20050823:R:SR","11003-ORDEQ","Three Rivers at Hebo Bridge","Facility Studies","2005-08-23","Benthic Kick - Targeted Riffle","Sample-Routine",45.22960146,-123.8618869,46,5,14,9,5,8,4,10,1,7.74299835255354,31.9604612850082,27.1828665568369,3.78912685337726,17.9571663920923,22,48.9291598023064,15,6,21,53.7067545304778,10.0494233937397,33.6079077429984,3,16,NA,3,1,NA,10,7,2,NA,4,11.0378912685338,47.1169686985173,0,10.5436573311367,3.78912685337726,0,6.09555189456343,17.2981878088962,1.4827018121911,0,2.63591433278418,48.4349258649094,31.1367380560132,12.0263591433278,3.01439774462416,0.928588378023388,0.787328305907258,5,11.3673805601318,3.49427480916031,300,607,607,15,18.4690463292665,0.81,15,17.0789473684211,0.878274268104777,0.32629781330949,0.287940935192781,0,0,"Most disturbed",0.957037809174718,"OREGONDEQ","11003-ORDEQ","MWCF","1",11.5824,2261,162,"w","Wilson-Trusk-Nestuccu","Three Rivers","wadeable","Final","NO","Yes","No",8,"Yes","Yes","     "
"11087-ORDEQ:20140827:R:QCFR","11087-ORDEQ","Umatilla River at Cayuse Bridge","Statewide Biomonitoring","2014-08-27","Benthic Kick - Targeted Riffle","Quality Control Sample-Field Replicate",45.675768,-118.5561433,34,3,6,6,4,8,3,5,2,16.2616822429907,14.9532710280374,15.8878504672897,5.42056074766355,38.3177570093458,18,59.6261682242991,8,5,15,13.6448598130841,14.392523364486,64.1121495327103,3,6,NA,4,1,1,5,8,NA,NA,6,34.5794392523364,11.9626168224299,0,3.36448598130841,1.49532710280374,1.1214953271028,11.214953271028,27.6635514018692,0,0.747663551401869,7.85046728971963,53.0841121495327,42.0560747663551,25.4205607476636,2.76494542143351,0.890622929225184,0.784079053214355,6,4.48598130841121,4.18901098901099,300,535,535,10,12.462414660973,0.8,7,14.1017964071856,0.496390658174098,0.277053653442019,0.456299659477866,0,0,"Moderately disturbed",4.27368839803793,"OREGONDEQ","11087-ORDEQ","COLD DESERTS","10",427.6344,432,170,"e","Umatilla","Moonshine Creek-Umatilla River","wadeable","Final","NO","Yes","No",8,"Yes","Yes","     "
"11087-ORDEQ:20140827:R:SR","11087-ORDEQ","Umatilla River at Cayuse Bridge","Statewide Biomonitoring","2014-08-27","Benthic Kick - Targeted Riffle","Sample-Routine",45.675768,-118.5561433,40,3,9,6,4,11,3,6,2,16.4233576642336,12.043795620438,10.9489051094891,6.93430656934307,44.3430656934307,21,62.2262773722628,8,6,16,12.2262773722628,16.7883211678832,59.3065693430657,2,7,NA,4,NA,2,6,8,NA,1,10,34.3065693430657,14.2335766423358,0,3.46715328467153,0,2.00729927007299,10.7664233576642,22.2627737226277,0,1.27737226277372,11.6788321167883,50.9124087591241,40.6934306569343,24.4525547445255,2.8251852362204,0.892486700212714,0.765865426442622,6,6.02189781021898,4.26739130434783,300,548,548,10,12.462414660973,0.8,7,14.1017964071856,0.496390658174098,0.277053653442019,0.459137343927355,0,0,"Moderately disturbed",5.19298668645557,"OREGONDEQ","11087-ORDEQ","COLD DESERTS","10",427.6344,432,170,"e","Umatilla","Moonshine Creek-Umatilla River","wadeable","Final","NO","Yes","No",8,"Yes","Yes","     "
"11325-ORDEQ:20040318:R:SR","11325-ORDEQ","Johnson Creek at Foster Road (Portland)","Water Quality Response Monitoring","2004-03-18","Benthic Kick - Targeted Riffle","Sample-Routine",45.47732649,-122.5131832,10,0,2,0,0,1,0,1,0,0,23.0769230769231,0,0,2.56410256410256,1,2.56410256410256,2,3,3,17.9487179487179,10.2564102564103,61.5384615384615,1,5,NA,1,1,NA,NA,1,NA,NA,1,2.56410256410256,79.4871794871795,0,2.56410256410256,2.56410256410256,0,0,5.12820512820513,0,0,7.69230769230769,87.1794871794872,74.3589743589744,46.1538461538462,1.72749576800672,0.735042735042735,0.75024187955654,6,71.7948717948718,2.41666666666667,39,39,39,3,15.7783654655097,0.19,4,17.0789473684211,0.234206471494607,0.710897294048791,0.685393258426966,1,1,"Most disturbed",73.2165804867485,"OREGONDEQ","11325-ORDEQ","MWCF","3",70.4088,1295,172,"w","Lower Willamette","Lower Johnson Creek","wadeable","Rejected","YES","No","Yes",3,"No","No","lowcount methods outlier   index"
"11490-ORDEQ:20181001:R:SR","11490-ORDEQ","Powder River at Hwy 7 (in Baker City)","ODEQVolMonWQProgram","2018-10-01","Benthic Kick - Targeted Riffle","Sample-Routine",44.78181642,-117.8276589,39,2,18,5,1,6,2,16,2,6.01092896174863,38.2513661202186,2.73224043715847,0.364298724954463,27.5045537340619,12,30.6010928961749,19,2,12,39.8907103825137,2.18579234972678,39.5264116575592,5,17,NA,6,NA,1,3,2,NA,NA,5,25.6830601092896,37.1584699453552,0,9.2896174863388,0.182149362477231,0.364298724954463,1.09289617486339,8.19672131147541,0,0,18.0327868852459,59.7449908925319,46.6302367941712,21.8579234972678,2.60983334535238,0.88069970845481,0.712375987479158,6,24.7723132969035,5.27848101265823,300,549,549,10,11.4321120273288,0.87,8,14.1017964071856,0.567303609341826,0.264667902301454,0.423462476293687,0,0,"Moderately disturbed",9.73144079618761,"PBWC_WQX","11490-ORDEQ","WC","11",1043.6352,279,155,"e","Powder","Estes Slough-Powder River","wadeable","Final","NO","Yes","No",10,"Yes","Yes","     "
"11494-ORDEQ:20180814:R:SR","11494-ORDEQ","Burnt River at Snake River Road (Huntington)","ODEQVolMonWQProgram","2018-08-14","Benthic Kick - Targeted Riffle","Sample-Routine",44.35672116,-117.2528911,37,3,10,9,0,6,5,10,1,14.0569395017794,16.5480427046263,35.5871886120996,0,27.4021352313167,15,62.9893238434164,13,5,14,31.4946619217082,12.9893238434164,52.135231316726,2,16,NA,3,NA,1,4,5,NA,1,5,16.3701067615658,46.6192170818505,0,15.6583629893238,0,0.711743772241993,4.27046263345196,12.4555160142349,0,0.533807829181495,3.38078291814947,64.5907473309609,45.729537366548,17.6156583629893,2.66497050210447,0.893805495939065,0.738031316849558,5,1.95729537366548,4.06407322654462,300,562,562,11,12.0558816457703,0.91,7,14.1017964071856,0.496390658174098,0.233919861358979,0.485244040862656,0,0,"Moderately disturbed",14.3326972606303,"PBWC_WQX","11494-ORDEQ","WC","11",635.8128,330,173,"e","Burnt","Durbin Creek-Burnt River","wadeable","Final","NO","Yes","No",8,"Yes","Yes","     "
"11625-ORDEQ:20040318:R:SR","11625-ORDEQ","Johnson Creek at 82nd Avenue (Portland)","Water Quality Response Monitoring","2004-03-18","Benthic Kick - Targeted Riffle","Sample-Routine",45.46340608,-122.5790679,13,0,3,1,0,1,1,3,1,0,4.69798657718121,6.04026845637584,0,4.69798657718121,2,10.738255033557,4,3,4,10.738255033557,13.4228187919463,74.496644295302,1,7,NA,2,NA,NA,1,2,NA,NA,NA,4.69798657718121,77.1812080536913,0,1.34228187919463,0,0,1.34228187919463,15.4362416107383,0,0,0,91.2751677852349,82.5503355704698,65.1006711409396,1.35041404429925,0.554389441917031,0.526487605055767,7,83.8926174496644,4.5,148,149,149,4,15.7802451922043,0.25,5,17.0789473684211,0.292758089368259,0.617235233925124,0.609058402860548,1,1,"Most disturbed",45.9954155950076,"OREGONDEQ","11625-ORDEQ","MWCF","3",58.2168,1092,172,"w","Lower Willamette","Lower Johnson Creek","wadeable","Rejected","YES","No","Yes",3,"No","No","lowcount methods outlier   index"
"11769-ORDEQ:19910910:R:SR","11769-ORDEQ","Bear Creek at River Mile 1.80","EMAP/REMAP/CEMAP","1991-09-10","Benthic Kick - Targeted Riffle","Sample-Routine",45.30650659,-123.5906423,35,1,9,11,8,5,3,2,2,1,17.5,46,29,5.5,24,80.5,5,4,24,31,19.5,38.5,4,11,NA,NA,NA,NA,9,5,4,NA,2,4,38.5,0,0,0,0,31.5,12,3,0,11,52,37,16,2.98563226090053,0.92623923638292,0.839758079733488,1,1,2.91612903225806,184,200,200,16,20.9008772768318,0.77,16,17.0789473684211,0.936825885978428,0.342478901157026,0.304693715194909,0,0,"Most disturbed",0,"OREGONDEQ","11769-ORDEQ","MWCF","1",381,2921,154,"w","Wilson-Trusk-Nestuccu","Testament Creek-Nestucca River","wadeable","Rejected","NO","No","No",9,"Yes","No"," methods    "
"11769-ORDEQ:19920409:R:SR","11769-ORDEQ","Bear Creek at River Mile 1.80","EMAP/REMAP/CEMAP","1992-04-09","Benthic Kick - Targeted Riffle","Sample-Routine",45.30650659,-123.5906423,30,1,6,10,4,7,2,3,1,0.316455696202532,12.9746835443038,54.4303797468354,9.17721518987342,22.4683544303797,21,86.0759493670886,6,3,20,19.620253164557,1.58227848101266,78.4810126582278,1,12,NA,2,1,NA,6,4,3,NA,1,3.48101265822785,32.5949367088608,0,3.79746835443038,0.316455696202532,0,7.91139240506329,44.3037974683544,7.27848101265823,0,0.316455696202532,58.8607594936709,42.7215189873418,17.4050632911392,2.75643333244596,0.9117128665278,0.810430275910332,2,0.632911392405063,1.45925925925926,300,316,316,13,15.7852292142832,0.82,14,17.0789473684211,0.819722650231125,0.265516926626041,0.322607959356478,1,1,"Most disturbed",1.20820004710999,"OREGONDEQ","11769-ORDEQ","MWCF","1",381,2921,154,"w","Wilson-Trusk-Nestuccu","Testament Creek-Nestucca River","wadeable","Rejected","NO","No","Yes",4,"No","No"," methods outlier   index"
"11769-ORDEQ:19921027:R:SR","11769-ORDEQ","Bear Creek at River Mile 1.80","EMAP/REMAP/CEMAP","1992-10-27","Benthic Kick - Targeted Riffle","Sample-Routine",45.30650659,-123.5906423,27,2,5,8,6,6,1,2,1,1.8018018018018,12.6126126126126,37.8378378378378,20.7207207207207,27.027027027027,20,85.5855855855856,3,5,18,10.8108108108108,8.10810810810811,77.4774774774775,1,8,NA,1,NA,NA,9,4,3,NA,1,9.00900900900901,14.4144144144144,0,0.900900900900901,0,0,22.5225225225225,36.9369369369369,11.7117117117117,0.900900900900901,3.6036036036036,51.3513513513513,35.1351351351351,15.3153153153153,2.89615881871289,0.927107438016529,0.878732454444573,NA,0,2.27884615384615,110,111,111,12,20.9000770006873,0.57,12,17.0789473684211,0.702619414483821,0.390828135219921,0.373755656108597,1,1,"Most disturbed",3.47733276176882,"OREGONDEQ","11769-ORDEQ","MWCF","1",381,2921,154,"w","Wilson-Trusk-Nestuccu","Testament Creek-Nestucca River","wadeable","Rejected","YES","No","Yes",10,"Yes","No","lowcount methods outlier   "
